id,name,slug,type,tier,parent_id,description,url_path,biomes,created_at,region_ids,probability_by_region
422ddd03-5bd1-42fd-881d-ec518cb21070,Morgai Flies,morgai_flies,insects,encounter,,"Vicious, biting, parasitic insects, Morgai Flies are one of the nasty nuisances of life in Mordor. They can found all over the Black Land, particularly in Gorgoroth, where they are known as Orcflies. Their sole food is blood, but enjoy feeding off nearly any beast they can find. Relatives of common Horseflies, Morgai Flies are large and dun, gray, or black in color, with red eyes and a red blotch, like Sauron's Lidless Eye, on their backs. Many chroniclers believe them to be monsters of the Dark Lord's design. This may be true of some of the larger subgroups, but those of the basic variety are simply huge, primeval vermin. Morgai Flies carry virtually all bloodborne diseases, and they played a major part in spreading the Great Plague of T.A. 1636-1637.",,"{forest,river}",2026-06-15 16:25:44.988887,"{74,76}","[{""region"": ""Nurn"", ""probability"": ""Sheer Folly""}, {""region"": ""Mordor"", ""probability"": ""Light""}]"
5da589e2-891a-49f3-acba-ae987aeac36e,Grey Flyers,grey_flyers,insects,encounter,,"A slimy, silvery, gliding frog, the Grey Flyer is a small but deadly amphibian. They carry a nasty venom in their bluish claws. Grey Flyers are rare, living only in the depths of thick rain forests, but they live in huge colonies and woe to anyone who stumbles upon their nests!",,{forest},2026-06-15 16:25:44.988887,{12},"[{""region"": ""Harondor"", ""probability"": ""Extremely Hard""}]"
7bae0d03-f6ac-4edc-a09a-7707688edeeb,Grape-leaf magnolia,grape-leaf_magnolia,plants,encounter,,"A broadleaf evergreen with large, holly-like leaves and downward-hanging blood-red flowers. Its nectar yields a dark red honey that can be mildly intoxicating, prized by the Beijabar for brewing magnolia mead.",,{forest},2026-06-16 01:06:26.824078,"{3,37,83}","[{""region"": ""Mirkwood Wilds"", ""probability"": ""Medium""}, {""region"": ""Dor Guldur"", ""probability"": ""Medium""}, {""region"": ""Woodmen"", ""probability"": ""Medium""}]"
a72bc3de-387f-4c55-88a3-4e4403312207,Mirkwood rose-tree,mirkwood_rose-tree,plants,encounter,,"Tall, hedge-forming shrubs or small trees bearing masses of rose, burgundy and white blossoms from late spring to autumn. Needle-sharp thorns make them formidable living walls, first planted by Elves as boundaries and later valued by healers for their nectar.",,"{forest,hedge}",2026-06-16 01:06:26.829362,"{3,37,83}","[{""region"": ""Mirkwood Wilds"", ""probability"": ""Medium""}, {""region"": ""Dor Guldur"", ""probability"": ""Medium""}, {""region"": ""Woodmen"", ""probability"": ""Medium""}]"
2ea1092b-eee9-477d-8831-ac13952c7323,Milk-white trumpet (Giant Datura),milk-white_trumpet_giant_datura,plants,encounter,,"A tall, foul-scented shrub up to twelve feet in height, with huge white trumpet-flowers that shed pollen explosively. The pollen can cause nausea and temporary blindness; the black seeds are potent psychoactive poisons—one intoxicates, several can be fatal to most races, though Elves are said to be immune.",,"{forest,edge}",2026-06-16 01:06:26.832142,"{3,37,83}","[{""region"": ""Mirkwood Wilds"", ""probability"": ""Medium""}, {""region"": ""Dor Guldur"", ""probability"": ""Medium""}, {""region"": ""Woodmen"", ""probability"": ""Medium""}]"
51d7231c-cbd9-4fa8-be1a-d0e71d720d4b,Din Fainen (death-moss),din_fainen_death-moss,plants,encounter,,"A pale, clinging moss that grows in dark, damp hollows and on rotting trunks in the shadowed forest. Contact or ingestion can be deadly; it is carefully harvested for use in the most virulent poisons.",,"{forest,swamp}",2026-06-16 01:06:26.832888,"{3,37,83}","[{""region"": ""Mirkwood Wilds"", ""probability"": ""Medium""}, {""region"": ""Dor Guldur"", ""probability"": ""Medium""}, {""region"": ""Woodmen"", ""probability"": ""Medium""}]"
de1712b2-7908-4b9d-af22-14a83872c853,Loth-nu-Fuin (Glorious Lichen),loth-nu-fuin_glorious_lichen,plants,encounter,,"A striking lichen that forms pale, intricate patterns on rocks and old trunks in the deepest shadowed parts of Mirkwood. It is used by lore-masters and alchemists as a marker of deep shadow and in rare draughts tied to dreams and visions.",,"{forest,rock}",2026-06-16 01:06:26.846088,"{3,37,83}","[{""region"": ""Mirkwood Wilds"", ""probability"": ""Medium""}, {""region"": ""Dor Guldur"", ""probability"": ""Medium""}, {""region"": ""Woodmen"", ""probability"": ""Medium""}]"
8f17a466-bb5a-4570-b4e7-3f5c2ce2fa5e,Lebethron,lebethron,trees,encounter,,"Lebethron is a dark, fine-grained hardwood of Gondor, valued for its strength and smooth finish. It is used for walking-sticks, spear-shafts, carved fittings and select ship and house timbers.",,"{forest,hills}",2026-06-16 01:06:26.860417,{19},"[{""region"": ""Lamedon"", ""probability"": ""Medium""}]"
ab3e9bc2-c95b-4fd6-89ab-966993ae76fa,Athelas (Kingsfoil),athelas_kingsfoil,plants,encounter,,"Athelas, or Kingsfoil, is a slender-leaved healing herb found along old ways, in sheltered dells and near springs. To most it is only a pleasantly scented plant used in simples and poultices, but in the hands of the rightful kings and those with great healing power its leaves, bruised in hot water, can recall the wounded from the shadow.",,"{forest,river}",2026-06-16 01:06:26.863997,{19},"[{""region"": ""Lamedon"", ""probability"": ""Medium""}]"
f25583e1-a952-446a-bc8b-e120305c5589,Gwingyrn (Elven ship-timber),gwingyrn_elven_ship-timber,trees,encounter,,"Gwingyrn is a tall, straight, pale-barked tree prized by Elven and Dúnedain shipwrights. Its wood is light but strong and holds fastenings well, making it ideal for masts, spars and planking.",,"{coastal,forest}",2026-06-16 01:06:26.865439,{19},"[{""region"": ""Lamedon"", ""probability"": ""Medium""}]"
fee440a9-a603-4ae7-a63f-12f5fa2e58db,Oiolair of Tolfalas,oiolair_of_tolfalas,trees,encounter,,"The Oiolair is an evergreen coastal tree associated with the isle of Tolfalas and the seaward fringes of Gondor. With glossy leaves and aromatic resin, it weathers salt winds and storms, binding cliffs and dunes with its roots.",,{coastal},2026-06-16 01:06:26.886637,{19},"[{""region"": ""Lamedon"", ""probability"": ""Medium""}]"
a109ec39-a43d-4957-b446-110ae05862e8,Mallos,mallos,plants,encounter,,"Mallos is a fair flower of Gondor, bearing soft golden trumpets on slender stems. It grows in sunny meadows and sheltered coastal lawns, often mingled with alfirin.",,"{meadow,coastal}",2026-06-16 01:06:26.894968,{19},"[{""region"": ""Lamedon"", ""probability"": ""Medium""}]"
adee16a2-dca3-443d-9601-b84662a28415,Alfirin,alfirin,plants,encounter,,"Alfirin is a delicate white or pale flower of Gondor, often described as star-like or bell-shaped. It blossoms in quiet meads and along gentle slopes, frequently found together with mallos.",,"{meadow,coastal}",2026-06-16 01:06:26.919311,{19},"[{""region"": ""Lamedon"", ""probability"": ""Medium""}]"
77a0a020-13cf-4099-9891-8a600f31028f,Beech,beech,trees,encounter,,"Beeches are smooth-barked hardwoods with dense, high canopies and a carpet of leaf-litter beneath. In southern Gondor they linger in upland groves and ravines, marking older, cooler forest pockets amid cleared farmland.",,"{forest,hills}",2026-06-16 01:06:26.921617,"{19,35,38,43}","[{""region"": ""Central Anduin"", ""probability"": ""Medium""}, {""region"": ""Lamedon"", ""probability"": ""Medium""}, {""region"": ""Nan Anduin"", ""probability"": ""Medium""}, {""region"": ""Trollshaws"", ""probability"": ""Medium""}]"
751f17dc-90ee-43bd-9ef3-da811565b985,Date palms,date_palms,trees,encounter,,"Date palms grow along the warm southern coasts of Gondor and in sheltered river-mouth oases. In Lamedon and the Ethir Anduin their tall, feather-fronded crowns mark irrigated gardens and estate orchards, providing sweet fruit, shade and fibre.",,"{coastal,desert}",2026-06-16 01:06:26.925116,{19},"[{""region"": ""Lamedon"", ""probability"": ""Medium""}]"
b2b81245-593f-4452-8d1d-542221783e7d,Ancient mountain pines of Rhudaur,ancient_mountain_pines_of_rhudaur,trees,encounter,,"These ancient mountain pines cling to the steep valleys and hillsides of Rhudaur and the upper Anduin basin. Tall, dark-needled and deeply rooted, they endure cold winds, thin soils and heavy snow.",,"{mountains,forest}",2026-06-16 01:06:26.927282,{35},"[{""region"": ""Central Anduin"", ""probability"": ""Medium""}]"
8a250d02-e24f-44aa-af47-4bc02564ccdf,Goblin-gate cave fungi,goblin-gate_cave_fungi,plants,encounter,,"Goblin-gate cave fungi are a collection of pallid mushrooms, molds and lichen-like growths that thrive in the damp, lightless tunnels under the High Pass. They feed on rotting timbers, refuse and the leavings of Goblin feasts.",,"{cave,underground}",2026-06-16 01:06:26.927622,{35},"[{""region"": ""Central Anduin"", ""probability"": ""Medium""}]"
3847078f-22b3-41bd-ad81-eb2589d79f8d,Medicinal herbs of the Anduin Vales,medicinal_herbs_of_the_anduin_vales,plants,encounter,,"This term covers the many healing herbs found in the Anduin Vales: simples that ease fever, restore strength, close wounds or clear the lungs. Woodmen, Beornings and wandering healers know where to find such plants along stream-banks, in forest glades and on sunlit hills.",,"{river,meadow,forest}",2026-06-16 01:06:26.930718,{35},"[{""region"": ""Central Anduin"", ""probability"": ""Medium""}]"
5dfb448f-9f49-4e07-86af-6a79bb6e486e,Wild persimmons,wild_persimmons,plants,encounter,,"Wild persimmon trees growing in warm, sheltered vales and river-terraces of Southern Rhovanion. Their orange fruit ripens late, offering sweet, sticky food for Beijabar, Woodmen and wildlife alike.",,"{river,vale,orchard}",2026-06-16 01:06:26.93129,"{35,38}","[{""region"": ""Central Anduin"", ""probability"": ""Medium""}, {""region"": ""Nan Anduin"", ""probability"": ""Medium""}]"
7d525a02-577b-4da8-9561-bb5ec4281f7b,Carefree mustard,carefree_mustard,plants,encounter,,"A hardy yellow-flowering herb of fields and river-banks whose seeds and leaves are used in poultices and teas to ease fevers, clear the chest and restore appetite. Common in the Anduin vales and Talath Harroch farmsteads.",,"{fields,river,settled}",2026-06-16 01:06:26.932523,"{35,38}","[{""region"": ""Central Anduin"", ""probability"": ""Medium""}, {""region"": ""Nan Anduin"", ""probability"": ""Medium""}]"
ed0c09ad-25da-4cd8-9ffb-5f86e830ecbd,Splayfoot goodwort,splayfoot_goodwort,plants,encounter,,"A low, broad-leafed herb of damp meadows and marshy margins. Infusions are said to steady the nerves, cheer the heart and give courage before battle or long journeys, making it a favorite of Northmen healers.",,"{meadow,marsh}",2026-06-16 01:06:26.933706,"{35,38}","[{""region"": ""Central Anduin"", ""probability"": ""Medium""}, {""region"": ""Nan Anduin"", ""probability"": ""Medium""}]"
a2ab4a43-9554-4baa-8f18-c0272d2266d9,Birch,birch,trees,encounter,,"Birches are light-barked, fast-colonising trees that favor cooler slopes and disturbed ground. Their white trunks and fluttering leaves brighten Lamedon's higher vales, often forming mixed groves with oak and beech on the edges of older forests.",,"{forest,hills}",2026-06-16 01:06:26.923122,"{19,27,43}","[{""region"": ""Ered Luin"", ""probability"": ""Medium""}, {""region"": ""Trollshaws"", ""probability"": ""Medium""}, {""region"": ""Lamedon"", ""probability"": ""Medium""}]"
19f583a8-e08c-4de5-b138-c2a03b9b66c2,Elm,elm,trees,encounter,,"Elms are tall, broad-crowned trees common in moist river-vales such as the Anduin Vales. Their arching branches form shaded avenues along banks and field-edges, and their deep roots help bind alluvial soils.",,"{forest,river}",2026-06-16 01:06:26.926649,"{35,38}","[{""region"": ""Central Anduin"", ""probability"": ""Medium""}, {""region"": ""Nan Anduin"", ""probability"": ""Medium""}]"
1007565e-5a57-46d9-9089-2f94e04a2e01,Dunlendings,dunlendings,humans,group,,"Also called ""Hillmen"", this group of Common Men traditionally lives in the hills and highlands west of the Anduin valley. Most have become settled farmers and herders and make up majority populations in Eriador. Others remain pure and live in the foothills and mountain vales. Physical Character: They are of medium to stocky build and rugged, with little body hair. Men average 175 pounds, women 135 pounds. They have a tanned or ruddy complexion and brown hair. They are superb mountaineers and handle tough terrain with little additional effort. Men average 5'10"", women 5'6"". Lifespan: Short; about 50-80 years. +20 for Climbing and Acrobatic maneuvers. +20 for Public Speaking and Acting activity. Crude wool and hide tunics with leggings. They also wear rough over-coats, short cloaks, and fur hats. Dunlendings are herders, hunters, and gatherers who live in extended families and reside in villages. Dunlendings generally hate the Rohirrim and Woses above all, although many also despise the Dúnedain, Dwarves, and Orcs.",,{mountains},2026-06-15 20:28:26.538301,"{7,11,13,14,15,16,17,20,21,23,29,40,46,58,59,60,62,63,72,77,78,79,80,85,86}","[{""region"": ""Andrast"", ""probability"": ""Very Hard""}, {""region"": ""Anfalas"", ""probability"": ""Absurd""}, {""region"": ""Angmar"", ""probability"": ""Very Hard""}, {""region"": ""Anorien"", ""probability"": ""Absurd""}, {""region"": ""Belegaer sea"", ""probability"": ""Absurd""}, {""region"": ""Bree"", ""probability"": ""Extremely Hard""}, {""region"": ""Druwaith Laur"", ""probability"": ""Medium""}, {""region"": ""Enedhwaith"", ""probability"": ""Extremely Hard""}, {""region"": ""Hairavercien"", ""probability"": ""Absurd""}, {""region"": ""Lebennin"", ""probability"": ""Absurd""}, {""region"": ""Minhiriath"", ""probability"": ""Very Hard""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Old Forest"", ""probability"": ""Absurd""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Extremely Hard""}, {""region"": ""Tolfalas"", ""probability"": ""Absurd""}, {""region"": ""Tower Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Dunland"", ""probability"": ""Medium""}, {""region"": ""Westmarch"", ""probability"": ""Medium""}, {""region"": ""Rast Vorn"", ""probability"": ""Medium""}, {""region"": ""Rivendell"", ""probability"": ""Medium""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Medium""}, {""region"": ""Rohan"", ""probability"": ""Medium""}, {""region"": ""Wold"", ""probability"": ""Medium""}]"
