id,external_id,name,location_type,population,description,region,image_url,created_at,updated_at,geom,inhabitants,url_path,slug
493,3a0e8f7057a10fdba04997b4c64e5c03,Cerin Amroth,keep,40.0,Designed by King Amroth of Lórien in S.A. 3447.. Royal palace of Lothlórien.. Cerin Amroth is a grass-covered hill surrounded by two concentric rings of trees.,,,2026-04-09 19:20:51.673422,2026-04-09 19:20:51.673422,0101000020E61000000F4757E9EE3A28405B41D3122BB54840,"15% Sinda, 85% Silvan",assets/locations,cerin_amroth_493
1253,,Tir Limlight,fortified town,156.0,"Settled by Gondorian merchants, circa T.A. 1510.. Trading with Northmen on the River Anduin; a watch-post for potential threats to Gondor from Rhovanion.. Tir Limlight marks the effective northern limit of Gondorian authority and it guards one of the few crossings of the Anduin at the Undeeps.",,,2026-06-09 01:08:28.096716,2026-06-09 01:08:28.096716,,"60% Gondorian, 40% Northman",assets/locations,tir_limlight_1253
1092,,Ost Galad,town,,"An Elvish settlement in the Emyn Lûm area of Mirkwood, known as Ost Galadh ('Tree Fortress'). In the mid-Third Age its population is about 1,200. The settlement is built among the great forest trees, with platforms and walkways of Silvan Elvish craft connecting the living quarters above the ground. The trees here are ancient and vast; a traveller arriving from outside Mirkwood is struck by the quality of the light filtering through the canopy and the utter silence of the undergrowth.",,,2026-06-02 16:03:51.30775,2026-06-02 16:03:51.30775,0101000020E610000068AA687B27063140F8C303DD031A4B40,,assets/locations,ost_galad_1092
462,15ba230084a51abb21a6873b76a635a0,Fornost Erain,fortified city,3100.0,"First fortified by Númenóreans in S.A. 3177, capital of Arthedain after T.A. 1409.. Center of political power in Arthedain; royal seat; intellectual and commercial center of the Dúnedain of the North.. Located on a steep rise on the southern slopes of the North Downs, Fornost is as much a fortress as it is a city.",,,2026-04-09 19:20:51.667493,2026-04-09 19:20:51.667493,0101000020E61000003ED00A0C599DF73F3F1F65C405824A40,"95% Dúnadan, 5% Mixed Mannish",assets/locations,fornost_erain_462
1094,,Cairg Dinas,village,,,,,2026-06-02 16:03:51.30775,2026-06-02 16:03:51.30775,0101000020E6100000706CBBD885FA08C0E70D0C3A03D94740,,assets/locations,cairg_dinas_1094
1095,,Limmon,village,,,,,2026-06-02 16:03:51.30775,2026-06-02 16:03:51.30775,0101000020E61000009A925E03A43D2140B180733F6C554540,,assets/locations,limmon_1095
1096,,Calenin,village,,,,,2026-06-02 16:03:51.30775,2026-06-02 16:03:51.30775,0101000020E6100000E0EAF34F3A9F20404A86FF0151394540,,assets/locations,calenin_1096
1097,,Doldorth,village,,"A village in Gondor's Ithilien region, a modest settlement of stone farmhouses surrounded by the herb-gardens and orchards for which Ithilien is famed. The traveller arriving here in spring or summer is struck by the fragrance of flowering herbs and the orderly terraces climbing the hillside. Life is quiet; the people grow herbs, olives and grain.",,,2026-06-02 16:03:51.30775,2026-06-02 16:03:51.30775,0101000020E6100000A72492A1ECD91A40793720432E6F4540,,assets/locations,doldorth_1097
1100,,Pillars of Stone,ruins,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E610000014CAC0F4E195144050E157D968594840,,assets/locations,pillars_of_stone_1100
1101,,Minas Melosse,point of interest,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000531F83B5759617403C3630DEEF094940,,assets/locations,minas_melosse_1101
1102,,Beanach,town,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E610000040A98C47493F184097FB966928F84740,,assets/locations,beanach_1102
1103,,Dun Fidach,town,,"What was once a Dúnadan fortress called Amon Mîn ('Hill between the gaps') — a watch-post on a hill in Dor Wathui commanding the Greenway — has long since been abandoned. The Rangers of the North maintained it briefly after Arnor's dissolution, but eventually left it to decay. Today the Dunlendings call the ruins 'Dinas Gwydd' and a small campsite of Rangers occasionally shelters here, the only visitors to an otherwise forgotten hilltop.",,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E610000023C0B763E193174018A6AB22D0DE4740,,assets/locations,dun_fidach_1103
1104,,Dun Udrost,town,,"Echad Dagoras ('Dagoras' Camp') is an old Elvish ruin south of Eregion, some sixty miles southeast of Ost-in-Edhil. The Rangers of the North use it as a temporary camp; the local Dunlendings call it Dinas Yddryst or Dol Du ('Dark toll') and shun the place. The ruins are a few broken stone walls and foundation courses amid scrub — impressive in outline, eerie in atmosphere.",,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000B4565D241A9A1A4062F896725B174840,,assets/locations,dun_udrost_1104
1105,,Creatrach,town,,"In the Coit Cerdd on the borders of Dunfearn stands the ruin of an old Gondorian watchtower called Harndirion ('Southwatch'), built to keep an eye on the Gwathuirim. The Rangers of the North maintain a semi-permanent camp here among the ancient stones. The local Dunlendings call it Craig-y-Din ('Castle Rock') and give it a wide berth.",,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000EF8EE25699B11A404CEA5B326DE54740,,assets/locations,creatrach_1105
1106,,Gwâl Draig,town,,"A Dunlending village in Dunfearn that grew up around an ancient Temple of Justice, built c. T.A. 1200. The original temple — shaped like a great stone bull's head, sixty feet tall — now forms the core of a village called Gwâl Draig, home of the Draig-lûth tribe, descendants of the temple's original adherents. The tribe still bears the Dragon Turukulon as their symbol. The village is a rough settlement of timber houses around the old stone temple; guards in white robes and armed with wide-bladed axes watch the entrance.",,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000F5A91535237E1C403495882D5FE94740,,assets/locations,gw_l_draig_1106
1107,,Odharn,town,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000E5D4A308ECA519408C6BBC069FD94740,,assets/locations,odharn_1107
1108,,Daithen,town,,"A Dunnish clan-hold in Dunfearn near the Misty Mountains, its name meaning 'Ancient Fire' in the Dunnish tongue. Daithen is a rough highland village of timber longhouses and livestock pens, its chieftain Menu ruling through a combination of authority and the local conjurer Selyf Hen's half-feared counsel. Smoke from fires hangs low in the valley on cold mornings.",,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000C6DB27C2366219404B6C7C9FABB64740,,assets/locations,daithen_1108
1109,,Carnach,town,,"Ost-Dunhoth was once a township of some 3,200 people in Enedhwaith in the early Third Age. By T.A. 1400 its population had drained away entirely. What remains is a field of overgrown ruins — broken walls of old stone half-buried in scrub and grass, with no permanent inhabitants. Local Dunlendings call the place cursed and do not build here.",,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E61000006629CFD8F9F91640BE67CC6F15A64740,,assets/locations,carnach_1109
1110,,Golgoch,town,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000138B6DC9CE6F1A40F6BE2B7BFE004840,,assets/locations,golgoch_1110
1111,,Ehuir,village,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E61000003C2AA8900C12124027411AC4E0D84640,,assets/locations,ehuir_1111
1112,,Vervain,village,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000BC36DD2B85A41640E757EB857DCE4640,,assets/locations,vervain_1112
1113,,Morven,village,,,,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E610000024FEEE2D3BB017406681E36320034740,,assets/locations,morven_1113
1115,,Maenthirost,town,,A town in the Shire or northern Eriador whose character reflects the modest farming communities of the region.,,,2026-06-02 16:34:05.184701,2026-06-02 16:34:05.184701,0101000020E61000009F9A3033530BF53FCCB08DB57E4C4B40,,assets/locations,maenthirost_1115
1116,,Witeburg,town,,"A small Rohirric settlement near the Hornburg, in the Deeping Coomb about four miles beyond Helm's Deep and over a mile northwest of the Juggler's Hall. Its name, 'Castle of Torment', comes from the oddly shaped hill on which it sits — the Witeberg. Wooden walls and timber longhouses; the men here are farmers and fighters in the Rohirric style, big-boned and hardy, their hall hung with weapons and horse-gear.",,,2026-06-02 16:34:05.184701,2026-06-02 16:34:05.184701,0101000020E610000089BCD302234F2040F99489A4B3B14640,,assets/locations,witeburg_1116
1118,,Calost,town,,"A village of Anórien straddling the Calenen stream on the Great North Road, about thirty miles from Calenhad and twelve from Min-Rimmon. The ancient stone bridge over the Calenen is still in excellent repair. The settlement is typical of the region: stone houses on the western bank cluster around the Traveller's Rest Inn, a well-regarded stopping point for anyone on the road between Minas Anor and Rohan. A mill draws from the river; Fallor's farm on both banks grows barley and wheat. Market days bring peasants from surrounding villages.",,,2026-06-02 16:34:05.184701,2026-06-02 16:34:05.184701,0101000020E610000008FE79D6759928403CF453414E6E4640,,assets/locations,calost_1118
1119,,Astirian,village,,"The ancestral manor of House Astorion, a noble Gondorian family of Anórien, situated on the fringes of the Mouths of the Entwash north of Min-Rimmon. The manor is a solid Gondorian country house of dressed stone, surrounded by extensive farmlands and pastures. The Astorion family has held these lands since the early Third Age; their hall has witnessed the passage of many royal armies marching the Great North Road nearby.",,,2026-06-02 16:34:05.184701,2026-06-02 16:34:05.184701,0101000020E6100000DB156FBC13172F400B853E94F46A4640,,assets/locations,astirian_1119
1120,,Bar Duilin,town,,"A town of Anórien situated on the Anduin opposite the island fortress of Cair Andros. Its location makes it a natural waystation for soldiers, messengers and supplies crossing to and from the fortress; a garrison camp and a river-landing dominate the waterfront. Stone houses and wooden barracks line the main road leading to the ferry.",,,2026-06-02 16:34:05.184701,2026-06-02 16:34:05.184701,0101000020E610000080FE38B344A93140017DB0DAEC114640,,assets/locations,bar_duilin_1120
484,2fb7c7e28436f4bd9c61816182aed529,Bar-i-Dinuviel,point of interest,244.0,Bar-i-Dinuviel (S. Home of the Nightingale; Os. Mbar Tinduvela) was a fishing village on the coast of Dor Tinuviel.,,,2026-04-09 19:20:51.671982,2026-04-09 19:20:51.671982,0101000020E6100000965CC5E237951DC0EA40D653AB5D4840,Noldor,assets/locations,bar_i_dinuviel_484
460,1534c928808a039095dd49e5eb3d37b9,Lomost,fortress,120.0,"Along with its sister fortress of Aerost, Lómost ('Echo Fortress') is one of two critical coastal beacons defending Anfalas against Corsair raids. Built in T.A. 1634 after the Great Raid on Pelargir, it stands on the western Anfalas coast and can relay news of approaching enemies to Lond Galen or Annon Drúin within hours via its beacon tower. The fortress is a solid coastal structure of dark stone, battered by sea-wind; the garrison here is small but alert.",,,2026-04-09 19:20:51.666907,2026-04-09 19:20:51.666907,0101000020E6100000F33977BB5E9A0A40F73B1405FA744440,Gondor,assets/locations,lomost_460
463,1691e47321554c359e67eaa3f4b72b85,Galenros,point of interest,,"A tiny Elvish hamlet south of the spur of the Forered Luin — fifteen households of 41 Elves in total, a mixture of various kindreds. It was founded in the Second Age as a communal retreat by High Elven philosophers, artists and nature-lovers who sought refuge from the bustle of Mithlond. The settlement answers to Tawarobel for governance. A visitor finds a handful of delicate timber-and-stone houses half-hidden among the trees, connected by winding paths — an air of quietude and careful order marks everything here.",,,2026-04-09 19:20:51.667917,2026-04-09 19:20:51.667917,0101000020E610000001A260C6148C19C06EC0E78711B04A40,,assets/locations,galenros_463
467,1a056b5e31d35c42e643f9f716ee1b84,Lond Rhaen,village,120.0,"A small fishing village on the northwestern coast of Andrast, sheltered in a safe bay of Rast Rhaen. A handful of stone-walled houses face the water; the people here are Dunir fisher-folk whose boats rarely venture far from the bay's protection. The village is quiet and self-sufficient, unknown to most travellers.",,,2026-04-09 19:20:51.668648,2026-04-09 19:20:51.668648,0101000020E6100000E2E995B20CF1EE3F5680EF366FEE4340,,assets/locations,lond_rhaen_467
1090,,Bareketta,castle,320.0,"First built in T.A. 407, later rebuilt and expanded.. A rural retreat for the Eketta family; control of the surrounding countryside.. On the eastern shore of Nenuial in Arthedain, Bareketta is the primary estate of the Eketta family, one of the two strongest noble clans in Arthedain. Bareketta was built with beauty and leisure in mind, though it has the strength to withstand a determined assault.",,,2026-06-02 16:03:51.30775,2026-06-02 16:03:51.30775,0101000020E6100000F8253FBD510EDEBF8514087C35BF4A40,100% Dúnadan,assets/locations,bareketta_1090
